COS,AND,8900,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,POR,8010,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,GMY,9644,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,GFR,9245,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,GDR,9644,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,POL,10150,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,AUH,9944,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,AUS,9944,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,HUN,10177,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,CZE,9761,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,CZR,9761,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,SLO,10004,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,ITA,9837,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,SNM,9756,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,MLT,10127,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,ALB,10418,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,SER,10373,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,MNG,10331,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,MAC,10520,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,CRO,10000,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,YUG,10373,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,BOS,10250,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,SLV,9862,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,GRC,10836,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,CYP,11760,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,BUL,10661,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,MLD,10866,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,RUM,10801,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,RUS,10992,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,EST,10094,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,LAT,10184,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,LIT,10345,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,UKR,10836,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,BLR,10519,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,ARM,12343,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,GRG,12363,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,AZE,12705,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,FIN,10064,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,SWD,9733,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,NOR,9323,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,DEN,9511,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,ICE,7688,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,CAP,6528,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,STP,10110,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,GNB,7467,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,EQG,10418,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,GAM,7337,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,MLI,8283,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,SEN,7238,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,BEN,9540,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,MAA,7367,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,NIR,9360,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,CDI,8667,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,GUI,7711,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,BFO,8984,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,LBR,8067,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,SIE,7762,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,GHA,9286,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,TOG,9377,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,CAO,10561,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,NIG,9613,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,GAB,10402,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,CEN,11322,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,CHA,10750,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,CON,11117,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,DRC,11117,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,UGA,12915,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,KEN,13411,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,TAZ,13777,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,ZAN,13764,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,BUI,12631,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,RWA,12684,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,SOM,14258,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,DJI,13697,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,ETH,13337,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,ERI,13135,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,ANG,10953,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,MZM,13141,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,ZAM,12706,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,ZIM,12983,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,MAW,13241,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,SAF,12726,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,TRA,12726,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,OFS,12510,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,NAM,11574,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,LES,12604,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,BOT,12489,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,SWA,13008,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,MAG,14747,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,COM,14273,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,MAS,15768,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,SEY,15538,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,MOR,8223,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,ALG,9097,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,TUN,9733,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,LIB,10121,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,SUD,12512,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,IRN,13165,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,TUR,11528,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,IRQ,12757,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,EGY,11810,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,SYR,12104,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,LEB,12032,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,JOR,12170,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,ISR,12027,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,SAU,13477,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,YAR,13670,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,YEM,13670,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,YPR,13877,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,KUW,13291,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,BAH,13747,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,QAT,13773,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,UAE,14135,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,OMA,14529,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,AFG,14355,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,TKM,13471,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,TAJ,13972,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,KYR,13826,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,UZB,13715,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,KZK,13813,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,CHN,14149,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,TBT,15568,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,MON,13561,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,TAW,15211,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,KOR,13845,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,PRK,13736,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,ROK,13845,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,JPN,13189,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,IND,15328,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,BHU,15832,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,PAK,14638,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,BNG,16281,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,MYA,17104,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,SRI,17485,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,NEP,15729,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,MAD,17078,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,THI,17386,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,CAM,17459,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,LAO,16899,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,VNM,17402,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,DRV,16389,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,RVN,17408,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,MAL,18419,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,SIN,18490,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,BRU,17368,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,PHI,16149,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,INS,18715,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,ETM,16737,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,AUL,13950,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,PNG,14363,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,NEW,11648,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,VAN,12301,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,SOL,13076,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,FJI,11110,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,MSI,11747,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,PAL,15302,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,FSM,12844,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COS,WSM,11704,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,USA,3325,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,CAN,4054,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,BHM,1735,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,CUB,1603,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,HAI,1323,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,DOM,1471,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,JAM,1041,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,TRI,1997,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,BAR,2225,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,DMA,2041,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,GRN,1978,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SLU,2072,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SVG,2050,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,AAB,2113,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SKN,2033,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,BLZ,1331,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,MEX,2415,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,GUA,1351,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,HON,1028,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SAL,1182,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,NIC,825,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,COS,523,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,COL,760,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,VEN,1375,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,GUY,2375,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SUR,2702,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,ECU,1003,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,PER,2352,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,BRA,4411,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,BOL,3058,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,PAR,4471,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,CHL,4765,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,ARG,5270,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,URU,5382,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,UK,8504,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,IRE,8081,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,NTH,8827,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,BEL,8797,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,LUX,8929,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,FRN,8653,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,MNC,9064,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,LIE,9197,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SWZ,9039,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SPN,8157,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,AND,8592,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,POR,7669,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,GMY,9417,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,GFR,8999,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,GDR,9417,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,POL,9932,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,AUH,9688,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,AUS,9688,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,HUN,9918,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,CZE,9519,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,CZR,9519,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SLO,9749,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,ITA,9525,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SNM,9464,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,MLT,9781,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,ALB,10115,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SER,10093,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,MNG,10037,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,MAC,10227,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,CRO,9721,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,YUG,10093,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,BOS,9960,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SLV,9589,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,GRC,10517,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,CYP,11441,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,BUL,10371,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,MLD,10623,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,RUM,10530,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,RUS,10830,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,EST,9939,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,LAT,10003,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,LIT,10150,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,UKR,10620,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,BLR,10320,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,ARM,12091,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,GRG,12113,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,AZE,12473,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,FIN,9917,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SWD,9569,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,NOR,9154,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,DEN,9309,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,ICE,7581,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,CAP,6055,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,STP,9600,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,GNB,6976,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,EQG,9912,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,GAM,6852,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,MLI,7798,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SEN,6757,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,BEN,9040,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,MAA,6904,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,NIR,8883,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,CDI,8164,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,GUI,7214,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,BFO,8501,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,LBR,7562,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SIE,7262,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,GHA,8783,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,TOG,8877,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,CAO,10057,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,NIG,9113,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,GAB,9891,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,CEN,10825,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,CHA,10277,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,CON,10601,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,DRC,10601,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,UGA,12414,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,KEN,12908,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,TAZ,13263,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,ZAN,13250,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,BUI,12120,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,RWA,12179,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SOM,13773,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,DJI,13253,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,ETH,12874,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,ERI,12704,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,ANG,10431,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,MZM,12629,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,ZAM,12182,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,ZIM,12460,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,MAW,12718,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SAF,12212,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,TRA,12212,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,OFS,12006,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,NAM,11056,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,LES,12099,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,BOT,11973,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SWA,12496,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,MAG,14225,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,COM,13752,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,MAS,15250,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SEY,15034,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,MOR,7847,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,ALG,8743,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,TUN,9384,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,LIB,9750,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SUD,12070,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,IRN,12904,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,TUR,11235,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,IRQ,12455,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,EGY,11453,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SYR,11778,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,LEB,11705,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,JOR,11830,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,ISR,11691,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SAU,13121,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,YAR,13249,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,YEM,13249,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,YPR,13441,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,KUW,12973,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,BAH,13421,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,QAT,13443,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,UAE,13808,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,OMA,14213,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,AFG,14188,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,TKM,13258,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,TAJ,13829,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,KYR,13747,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,UZB,13594,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,KZK,13756,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,CHN,14413,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,TBT,15592,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,MON,13735,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,TAW,15583,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,KOR,14187,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,PRK,14061,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,ROK,14187,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,JPN,13599,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,IND,15190,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,BHU,15830,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,PAK,14494,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,BNG,16275,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,MYA,17175,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SRI,17164,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,NEP,15673,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,MAD,16666,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,THI,17549,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,CAM,17722,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,LAO,17092,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,VNM,17702,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,DRV,16618,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,RVN,17706,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,MAL,18661,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SIN,18828,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,BRU,17831,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,PHI,16585,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,INS,19231,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,ETM,17248,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,AUL,14291,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,PNG,14866,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,NEW,11967,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,VAN,12773,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,SOL,13579,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,FJI,11568,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,MSI,12270,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,PAL,15815,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,FSM,13367,'2017-05-14 12:00:00','2017-05-14 12:00:00'
PAN,WSM,12183,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COL,USA,3808,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COL,CAN,4521,'2017-05-14 12:00:00','2017-05-14 12:00:00'
COL,BHM,2185,'2017-05-14 12:00:00','2017-05-14 12:00:00'
